id,year,make,model,trim1,trim2,area,train,size,color,simplified_color,stratifeature
e4e042acb4fd,2013,Toyota,RAV4,RAV4,XLE,8980124,FALSE,medium,White,White,medium-White
e5278b45f77c,2013,Mercedes-Benz,M-Class,M-Class,ML 350 4MATIC W/Premium Pkg 1,9348267,FALSE,medium,Black,Black,medium-Non-white
e545658f2b8f,2011,Toyota,RAV4,RAV4,Sport,9071839,FALSE,medium,Black,Black,medium-Non-white
e586c1d5cfd3,2014,Nissan,Frontier,Frontier,S,9356791,FALSE,medium,White,White,medium-White
e597d76a0c33,2016,Lincoln,MKZ Hybrid,MKZ Hybrid,Base,8887993,TRUE,medium,White,White,medium-White
e5dba2f991b5,2015,Jeep,Compass,Compass,Sport,8660358,FALSE,medium,Black,Black,medium-Non-white
e62952ec4f07,2014,GMC,Terrain,Terrain,SLE-2,9702988,FALSE,medium,Black,Black,medium-Non-white
e6892bf10d31,2016,Mitsubishi,Outlander,Outlander,GT w/Touring Pkg,9466236,TRUE,medium,White,White,medium-White
e6ea1b2b1f07,2015,Chrysler,200,200,S,8688244,FALSE,medium,Gray,Gray,medium-Non-white
e7024c18c6f7,2014,Chrysler,Town and Country,Town and Country,Touring,9065500,FALSE,medium,Black,Black,medium-Non-white
e782f9d0e5cb,2014,Nissan,Pathfinder,Pathfinder,Platinum,9378487,FALSE,medium,Black,Black,medium-Non-white
e7aba2c6158c,2015,Chrysler,200,200,Limited,8670541,FALSE,medium,White,White,medium-White
e8187577b2ab,2015,Toyota,4Runner,4Runner,SR5 W/ Towing Pkg,9053243,FALSE,medium,Red,Red,medium-Non-white
e901589c0c84,2014,Toyota,4Runner,4Runner,SR5,9369358,FALSE,medium,Black,Black,medium-Non-white
e9113fe5e69d,2014,Acura,MDX,MDX,SH-AWD,8885155,FALSE,medium,Black,Black,medium-Non-white
e9445e1af531,2013,Nissan,Rogue,Rogue,SV,8865708,FALSE,medium,Gray,Gray,medium-Non-white
e94750d7656c,2014,Chrysler,Town and Country,Town and Country,Touring-L,10021521,FALSE,medium,White,White,medium-White
e9a3903879ea,2015,Jeep,Patriot,Patriot,Altitude Edition,8736255,FALSE,medium,White,White,medium-White
e9ba146fec0c,2013,Cadillac,SRX,SRX,Luxury Collection,8670799,FALSE,medium,Black,Black,medium-Non-white
e9d6a681bafe,2012,Jeep,Liberty,Liberty,Latitude,9492051,FALSE,medium,Black,Black,medium-Non-white
e9d96baa89b2,2015,Hyundai,Genesis,Genesis,3.8L,9071596,FALSE,medium,White,White,medium-White
e9fea4a120d8,2014,Ford,Taurus,Taurus,SEL,8947582,FALSE,medium,Gray,Gray,medium-Non-white
ea8186df1119,2014,Ford,Taurus,Taurus,SEL,8955880,FALSE,medium,Red,Red,medium-Non-white
eadff78b861f,2011,Ford,Ranger,Ranger,XL,8666058,FALSE,medium,Gray,Gray,medium-Non-white
eaf9eb0b2293,2014,GMC,Terrain,Terrain,SLE-2,9816709,TRUE,medium,Black,Black,medium-Non-white
eb8425163fdd,2013,Cadillac,SRX,SRX,Luxury Collection,9559802,FALSE,medium,Black,Black,medium-Non-white
ebc2f4d076d9,2014,Dodge,Journey,Journey,SXT,9675364,FALSE,medium,White,White,medium-White
ebc8b7b2766a,2013,Toyota,Highlander,Highlander,Plus,9984639,FALSE,medium,White,White,medium-White
ece32454b4a8,2014,Ford,Explorer,Explorer,XLT,9814722,FALSE,medium,Black,Black,medium-Non-white
ece3e26a7ce7,2013,GMC,Terrain,Terrain,SLT-1,9721555,FALSE,medium,Red,Red,medium-Non-white
ecf9510947fc,2014,Acura,MDX,MDX,SH-AWD,8977891,FALSE,medium,White,White,medium-White
ed02cab9e5f8,2013,GMC,Terrain,Terrain,SLE-1,8893205,FALSE,medium,Black,Black,medium-Non-white
ed13cbcdd5d8,2012,Chevrolet,Colorado,Colorado,LT,9734839,TRUE,medium,White,White,medium-White
ed2c28aa9a27,2016,Nissan,Pathfinder,Pathfinder,S,9700114,FALSE,medium,Gray,Gray,medium-Non-white
ed3628be7119,2014,Chevrolet,Equinox,Equinox,LS,8606098,FALSE,medium,Gray,Gray,medium-Non-white
ed85c3f01146,2015,Nissan,Frontier,Frontier,SV,9404864,FALSE,medium,White,White,medium-White
eda031017a35,2014,Toyota,4Runner,4Runner,SR5,9818788,FALSE,medium,Black,Black,medium-Non-white
ee07363173f0,2013,Ford,Fusion,Fusion,SE,8700132,FALSE,medium,Red,Red,medium-Non-white
ee0f20f008be,2013,Cadillac,SRX,SRX,Luxury Collection,9564661,FALSE,medium,Black,Black,medium-Non-white
ee84b87c17eb,2014,Acura,MDX,MDX,SH-AWD,8850873,FALSE,medium,Black,Black,medium-Non-white
ee865416039d,2015,Kia,Sorento,Sorento,LX,9668542,FALSE,medium,Gray,Gray,medium-Non-white
eeb5c2d2cd87,2016,INFINITI,Q70,Q70,3.7 w/ Premium Pkg,9086915,FALSE,medium,Black,Black,medium-Non-white
eec333f59dc5,2014,Audi,SQ5,SQ5,3.0T quattro Premium Plus,9298309,FALSE,medium,Black,Black,medium-Non-white
eef4dd4f3d06,2015,Toyota,Sienna,Sienna,LE 8-Passenger,8844461,FALSE,medium,White,White,medium-White
ef27f4860e6e,2014,Dodge,Charger,Charger,SE,9150750,FALSE,medium,Black,Black,medium-Non-white
ef3af7351763,2015,GMC,Terrain,Terrain,SLT-2,9088310,FALSE,medium,White,White,medium-White
ef5262186122,2015,Chevrolet,Equinox,Equinox,LT,8762980,FALSE,medium,White,White,medium-White
ef7a3b7808c7,2014,Ford,Explorer,Explorer,XLT,9806960,FALSE,medium,White,White,medium-White
f02b4033796b,2015,GMC,Terrain,Terrain,SLT-1,8752035,FALSE,medium,Black,Black,medium-Non-white
f042eee05a6e,2014,Ford,Taurus,Taurus,Limited,8933312,FALSE,medium,Gray,Gray,medium-Non-white
f045e98caeea,2013,Toyota,Camry Hybrid,Camry Hybrid,LE,8595846,FALSE,medium,Red,Red,medium-Non-white
f0b5c484d6d9,2013,GMC,Acadia,Acadia,Denali,8995581,FALSE,medium,Black,Black,medium-Non-white
f10980945cb6,2013,Honda,Odyssey,Odyssey,EX-L,8980622,FALSE,medium,Black,Black,medium-Non-white
f10ef6fbf62d,2016,Jeep,Compass,Compass,Latitude,8625343,FALSE,medium,White,White,medium-White
f13ac2193535,2013,BMW,7 Series,7 Series,740Li xDrive,9404206,FALSE,medium,Black,Black,medium-Non-white
f171ac9e516a,2014,Dodge,Charger,Charger,SXT,8634235,FALSE,medium,Black,Black,medium-Non-white
f18cf619b44a,2013,BMW,5 Series,5 Series,528i,8644245,FALSE,medium,Gray,Gray,medium-Non-white
f1938e218291,2013,Nissan,Rogue,Rogue,S,8788365,FALSE,medium,Black,Black,medium-Non-white
f19b9216ccec,2013,Lincoln,MKX,MKX,Base,9028020,FALSE,medium,Red,Red,medium-Non-white
f19fa62beaba,2014,Chrysler,Town and Country,Town and Country,30th Anniversary,9621371,FALSE,medium,Red,Red,medium-Non-white
f214b4fcedee,2014,Dodge,Charger,Charger,SXT Plus,8639351,FALSE,medium,Gray,Gray,medium-Non-white
f2462bc0e741,2012,Hyundai,Genesis,Genesis,3.8L V6,8941221,FALSE,medium,White,White,medium-White
f2cf5eaf2b90,2014,Acura,MDX,MDX,Base,8612074,FALSE,medium,White,White,medium-White
f2f8bfcff203,2012,Cadillac,SRX,SRX,Luxury Collection,9575473,FALSE,medium,Black,Black,medium-Non-white
f346e6cfd2ab,2014,GMC,Terrain,Terrain,SLE-2,9750150,FALSE,medium,White,White,medium-White
f3b482e091c0,2016,Jeep,Cherokee,Cherokee,Limited,9191524,TRUE,medium,Black,Black,medium-Non-white
f3eee6348205,2015,Jeep,Wrangler Unlimited,Wrangler Unlimited,Sport,10017452,TRUE,medium,Black,Black,medium-Non-white
f3f46aa56eed,2015,Dodge,Charger,Charger,SE,9196564,FALSE,medium,Black,Black,medium-Non-white
f421dbf1ba7a,2012,Hyundai,Genesis,Genesis,3.8L V6 w/Premium Pkg,9040004,FALSE,medium,White,White,medium-White
f4273053d321,2014,Toyota,RAV4,RAV4,XLE,9041939,FALSE,medium,Blue,Blue,medium-Non-white
f44a33024058,2014,Ford,Taurus,Taurus,SEL,8816306,FALSE,medium,White,White,medium-White
f44a381d22e7,2014,Chrysler,300,300,S,9160062,FALSE,medium,Gray,Gray,medium-Non-white
f453c353ed40,2014,Hyundai,Santa Fe Sport,Santa Fe Sport,2.0T,9644692,FALSE,medium,White,White,medium-White
f467868a7ca7,2015,Jeep,Patriot,Patriot,Sport,8716499,FALSE,medium,Black,Black,medium-Non-white
f4910ad94ce1,2014,Dodge,Journey,Journey,SXT,8993550,FALSE,medium,Black,Black,medium-Non-white
f4cd1286d5f4,2016,Acura,MDX,MDX,Base,9097027,TRUE,medium,White,White,medium-White
f528993a77b5,2013,Hyundai,Santa Fe Sport,Santa Fe Sport,2.4L,9586465,FALSE,medium,Red,Red,medium-Non-white
f540827d8feb,2014,Chrysler,Town and Country,Town and Country,Touring,9028455,FALSE,medium,Red,Red,medium-Non-white
f548982158d8,2013,Ford,Edge,Edge,SEL,9842702,FALSE,medium,Black,Black,medium-Non-white
f69b2ac10198,2014,Dodge,Grand Caravan,Grand Caravan,SXT,9001405,FALSE,medium,Gray,Gray,medium-Non-white
f6d30cd65b40,2013,Honda,Odyssey,Odyssey,EX,9289542,FALSE,medium,White,White,medium-White
f6e858399d71,2013,Toyota,RAV4,RAV4,LE,8793126,FALSE,medium,Black,Black,medium-Non-white
f707d6fbc0cd,2014,Land Rover,LR2,LR2,Base,9319737,TRUE,medium,White,White,medium-White
f70cf45af356,2015,Ford,Explorer,Explorer,Sport,9563920,FALSE,medium,Black,Black,medium-Non-white
f741dfdff311,2012,Land Rover,Range Rover Sport,Range Rover Sport,HSE,9171595,FALSE,medium,Black,Black,medium-Non-white
f77619316bc2,2014,Nissan,Frontier,Frontier,S,9767824,FALSE,medium,Black,Black,medium-Non-white
f79f5d3b536b,2015,Lexus,RX 350,RX 350,Base w/ Premium Pkg,9687748,FALSE,medium,Blue,Blue,medium-Non-white
f7a9c51b177f,2013,BMW,X5,X5,xDrive35i,9217443,FALSE,medium,Black,Black,medium-Non-white
f7c07cec9bc2,2012,Cadillac,SRX,SRX,Luxury Collection,8639777,FALSE,medium,Black,Black,medium-Non-white
f7eb2eee09a5,2013,Buick,Enclave,Enclave,Premium,9947262,FALSE,medium,Black,Black,medium-Non-white
f92fd5990d98,2014,Dodge,Grand Caravan,Grand Caravan,SXT,9002924,FALSE,medium,Black,Black,medium-Non-white
f94186f3ae28,2014,Kia,Sorento,Sorento,LX,9631907,FALSE,medium,Yellow,Others,medium-Non-white
f99727f01557,2014,Dodge,Charger,Charger,SE,8697154,FALSE,medium,Gray,Gray,medium-Non-white
f9ce4cf804ad,2014,GMC,Terrain,Terrain,SLE-2,9720830,FALSE,medium,White,White,medium-White
f9e41f3c51b0,2013,Chevrolet,Equinox,Equinox,LS,9558719,FALSE,medium,White,White,medium-White
f9fdefb5f26e,2015,GMC,Terrain,Terrain,SLE-2,9853822,FALSE,medium,Gray,Gray,medium-Non-white
fa6b3c035601,2013,Kia,Sorento,Sorento,LX,9623271,FALSE,medium,White,White,medium-White
fa8061168f32,2013,Ford,C-MAX Hybrid,C-MAX Hybrid,SE,8627892,FALSE,medium,Gray,Gray,medium-Non-white
fab1e2554b0e,2015,Ford,Fusion Hybrid,Fusion Hybrid,SE,8700566,FALSE,medium,Yellow,Others,medium-Non-white
fabe3d45d04a,2016,Jeep,Renegade,Renegade,Latitude,8724312,FALSE,medium,Black,Black,medium-Non-white
fb1b923dd978,2015,Mercedes-Benz,GLK,GLK,GLK 350 4MATIC w/ Premium 1 Pkg,9054275,TRUE,medium,White,White,medium-White
fb3cb0b3bef6,2014,Nissan,Xterra,Xterra,S,9431818,FALSE,medium,White,White,medium-White
fb53fc026d5e,2014,Jeep,Compass,Compass,Sport,8635243,FALSE,medium,Black,Black,medium-Non-white
fb5b363a7a91,2013,Hyundai,Genesis,Genesis,3.8L,9049034,FALSE,medium,White,White,medium-White
fb643408e463,2015,Kia,Sportage,Sportage,LX,8684425,FALSE,medium,Red,Red,medium-Non-white
fb772d3c3561,2014,Ford,Flex,Flex,SEL,9845501,FALSE,medium,White,White,medium-White
fbad8524af39,2015,Cadillac,SRX,SRX,Performance Collection,8636155,FALSE,medium,Gray,Gray,medium-Non-white
fbb359776635,2014,Chrysler,Town and Country,Town and Country,Touring,9010952,FALSE,medium,Black,Black,medium-Non-white
fc14b2cb448b,2014,Ford,Fusion,Fusion,SE,8690263,FALSE,medium,Blue,Blue,medium-Non-white
fc6a11d791e7,2013,Ford,Edge,Edge,Limited,8839300,FALSE,medium,Black,Black,medium-Non-white
fc79dc2d85d2,2012,GMC,Acadia,Acadia,Denali W/Technology Pkg,9876550,FALSE,medium,White,White,medium-White
fc930a802a6e,2013,Hyundai,Santa Fe Sport,Santa Fe Sport,2.0T,8881605,FALSE,medium,Gray,Gray,medium-Non-white
fcbc69b24375,2014,Toyota,Prius v,Prius v,Three,8936017,FALSE,medium,White,White,medium-White
fccd633212ae,2014,GMC,Terrain,Terrain,SLE-1,8633916,FALSE,medium,White,White,medium-White
fd90912d3b23,2014,Chevrolet,Equinox,Equinox,LT,8750537,FALSE,medium,White,White,medium-White
fd96f8da775f,2014,Kia,Cadenza,Cadenza,Premium w/Luxury Pkg,8781207,FALSE,medium,Black,Black,medium-Non-white
fd9da5d0bb6f,2010,Mercury,Mountaineer,Mountaineer,Premier,9084667,TRUE,medium,White,White,medium-White
fd9e9401d48d,2015,Ford,Explorer,Explorer,Limited,9841832,FALSE,medium,White,White,medium-White
fdc2c87853ce,2017,Cadillac,XT5,XT5,Luxury,9839210,TRUE,medium,White,White,medium-White
fe231fcbd0b5,2015,Jeep,Wrangler Unlimited,Wrangler Unlimited,Sport,8958704,FALSE,medium,Black,Black,medium-Non-white
fedd8fc4b9a0,2015,Dodge,Charger,Charger,SXT,9231228,FALSE,medium,White,White,medium-White
ff3d25f9b8d1,2014,Nissan,Titan,Titan,S,9989253,FALSE,medium,Black,Black,medium-Non-white
fff9b3a5373f,2011,Land Rover,Range Rover,Range Rover,Supercharged w/Autobiography Pkg,9777929,TRUE,medium,Gray,Gray,medium-Non-white
014548a9586a,2016,Kia,Sedona,Sedona,LX,10288577,FALSE,large,Red,Red,large-Non-white
014baba60b16,2013,INFINITI,JX35,JX35,Base W/ Premium Pkg,10783568,FALSE,large,White,White,large-White
015d98226195,2013,Toyota,Tacoma,Tacoma,PreRunner,10731221,FALSE,large,Black,Black,large-Non-white
0217e1bd45b9,2014,Dodge,Grand Caravan,Grand Caravan,R/T,10708099,FALSE,large,Black,Black,large-Non-white
02b33b412bde,2014,Toyota,Sienna,Sienna,LE 8-Passenger,11052525,FALSE,large,Black,Black,large-Non-white
03c25511587d,2014,Nissan,Armada,Armada,Platinum,10813351,FALSE,large,White,White,large-White
0458898c5e45,2015,Infiniti,QX60,QX60,Base,10537209,FALSE,large,White,White,large-White
064fec0416b8,2013,Lexus,GX 460,GX 460,Base,10824323,FALSE,large,Black,Black,large-Non-white
0765a2be8b5c,2015,Toyota,Sienna,Sienna,LE 8-Passenger,10573933,FALSE,large,White,White,large-White
0809482ad153,2016,Dodge,Durango,Durango,Limited,10112549,FALSE,large,Black,Black,large-Non-white
0824c9b6775e,2012,Land Rover,LR4,LR4,Base,10959219,FALSE,large,Black,Black,large-Non-white
099ad62bfce7,2014,Ford,F-150,F-150,FX4,11443929,FALSE,large,Black,Black,large-Non-white
09bcb4fa6ca4,2015,Dodge,Durango,Durango,R/T,10506517,FALSE,large,Black,Black,large-Non-white
0a92461d365d,2015,Chevrolet,Tahoe,Tahoe,LTZ,11164867,FALSE,large,Black,Black,large-Non-white
0dcc050de087,2015,Dodge,Journey,Journey,SXT,10082965,FALSE,large,Gray,Gray,large-Non-white
0dddbf011c77,2014,GMC,Acadia,Acadia,SLE-2,11187368,FALSE,large,Black,Black,large-Non-white
0e0e539cc58a,2013,Ford,Explorer,Explorer,Base,10938315,FALSE,large,Black,Black,large-Non-white
0f3ad52f7b29,2014,GMC,Sierra 1500,Sierra 1500,SLE,10070500,FALSE,large,White,White,large-White
0fccffe97e60,2015,Toyota,Sienna,Sienna,LE 7-Passenger,10950473,FALSE,large,Black,Black,large-Non-white
10438223cb80,2013,GMC,Acadia,Acadia,Denali,10988857,FALSE,large,Black,Black,large-Non-white
10988604ee60,2014,Dodge,Durango,Durango,R/T,11363694,FALSE,large,Red,Red,large-Non-white
11607edbdf89,2013,GMC,Acadia,Acadia,Denali,11033753,FALSE,large,White,White,large-White
12c057c380bc,2012,Chrysler,Town and Country,Town and Country,Touring-L,11311541,FALSE,large,Black,Black,large-Non-white
13737f50b251,2013,Infiniti,JX35,JX35,Base,10344034,FALSE,large,White,White,large-White
1390696b70b6,2013,Ford,Expedition,Expedition,XLT,11259920,TRUE,large,Black,Black,large-Non-white
143b76de1ce7,2013,Buick,Enclave,Enclave,Convenience,10397477,FALSE,large,Black,Black,large-Non-white
1506569c0be2,2014,Chevrolet,Traverse,Traverse,LT,10045503,FALSE,large,Black,Black,large-Non-white
15545694af37,2014,Honda,Odyssey,Odyssey,EX-L,11272004,FALSE,large,Black,Black,large-Non-white
1661392c5d3b,2014,GMC,Acadia,Acadia,SLE-2,10383663,FALSE,large,White,White,large-White
1663b37d846d,2016,Buick,Enclave,Enclave,Leather,10055511,FALSE,large,Black,Black,large-Non-white
169f5f6d8c9d,2016,Jeep,Grand Cherokee,Grand Cherokee,Limited,10348346,TRUE,large,Gray,Gray,large-Non-white
16abc22e2d83,2013,Toyota,Sienna,Sienna,Limited 7-Passenger,10545585,FALSE,large,Gray,Gray,large-Non-white
16e8a5e36d36,2012,Honda,Odyssey,Odyssey,EX-L,11243087,FALSE,large,Black,Black,large-Non-white
19ef6aed48cd,2014,Chrysler,Town and Country,Town and Country,Touring-L,10673986,FALSE,large,Gray,Gray,large-Non-white
1c02d4ff189f,2013,Honda,Odyssey,Odyssey,EX-L,11303093,FALSE,large,Black,Black,large-Non-white
1cf1e3fae695,2014,Dodge,Grand Caravan,Grand Caravan,SXT,10685572,FALSE,large,Blue,Blue,large-Non-white
1d5cbe304ae5,2011,INFINITI,QX56,QX56,Base,11228629,FALSE,large,Black,Black,large-Non-white
1db0f9a8ccab,2014,Nissan,Quest,Quest,3.5 SV,11271501,FALSE,large,Gray,Gray,large-Non-white
1dd600ad3cdd,2012,Dodge,Durango,Durango,Citadel,10642538,FALSE,large,Black,Black,large-Non-white
1e68eba302f5,2013,Honda,Pilot,Pilot,EX-L,10697403,FALSE,large,Black,Black,large-Non-white
1f2d3c8f24b3,2013,Ford,F-150,F-150,XLT,10239539,FALSE,large,Black,Black,large-Non-white
1f80f68c170f,2014,Chevrolet,Traverse,Traverse,LS,10075437,FALSE,large,Black,Black,large-Non-white
1f88ee3dbe3e,2010,BMW,X5 M,X5 M,Base W/ Climate Pkg,10220881,FALSE,large,Black,Black,large-Non-white
2067819f9862,2013,Jeep,Wrangler Unlimited,Wrangler Unlimited,Sport,10046573,FALSE,large,Red,Red,large-Non-white
21c783b9841b,2014,Dodge,Grand Caravan,Grand Caravan,SXT,11335041,FALSE,large,Blue,Blue,large-Non-white
21f74a17b9f3,2013,GMC,Acadia,Acadia,SLE-2,11166863,FALSE,large,Black,Black,large-Non-white
22e98e7e6afa,2015,Toyota,Sienna,Sienna,LE 8-Passenger,11087044,FALSE,large,Red,Red,large-Non-white
24603e4c5c39,2014,Chrysler,Town and Country,Town and Country,Touring,10677447,FALSE,large,Red,Red,large-Non-white
2522986a63e3,2013,GMC,Sierra 1500,Sierra 1500,SLT,10335127,FALSE,large,White,White,large-White
2545f1465191,2014,GMC,Acadia,Acadia,SLE-2,10070254,FALSE,large,Black,Black,large-Non-white
26010d8d6002,2013,Mazda,CX-9,CX-9,Touring,10033396,FALSE,large,Black,Black,large-Non-white
267d4caba5e2,2012,GMC,Yukon,Yukon,SLT W/ Towing Pkg,11031154,FALSE,large,White,White,large-White
26ccab021981,2013,GMC,Acadia,Acadia,Denali,10142153,TRUE,large,White,White,large-White
285a86ca8688,2014,Chrysler,Town and Country,Town and Country,Touring,10694633,FALSE,large,Black,Black,large-Non-white
291fef136414,2012,Infiniti,QX56,QX56,Base W/ Theater Pkg,11273555,FALSE,large,White,White,large-White
2974787bc65f,2011,Ford,F-150,,,10659465,FALSE,large,Black,Black,large-Non-white
299d4e9b3339,2015,Honda,Odyssey,Odyssey,EX,10541412,FALSE,large,White,White,large-White
2a6f6c1c26b7,2010,Dodge,Grand Caravan,Grand Caravan,SE,10671521,FALSE,large,White,White,large-White
2b1b88c09dd3,2011,Dodge,Durango,Durango,R/T,11323421,FALSE,large,Gray,Gray,large-Non-white
2be77fac38d9,2013,Audi,Q7,Q7,3.0T quattro S line Prestige,10444473,FALSE,large,Black,Black,large-Non-white
2c57132da7a0,2015,GMC,Canyon,Canyon,Base,10064647,TRUE,large,White,White,large-White
2cb06c1f5bb1,2007,Dodge,Ram Pickup 1500,Ram Pickup 1500,ST,10033267,TRUE,large,White,White,large-White
2d79111d465a,2014,Chrysler,Town and Country,Town and Country,Touring,10527321,FALSE,large,Black,Black,large-Non-white
2d79a311af6e,2013,GMC,Acadia,Acadia,SLT-1,11379398,FALSE,large,White,White,large-White
2e0838b7ef76,2013,Toyota,Highlander,Highlander,Base,10073048,FALSE,large,Red,Red,large-Non-white
2e2b6a168b12,2014,Dodge,Grand Caravan,Grand Caravan,SXT,11289402,FALSE,large,White,White,large-White
2fac0e9130e1,2013,Ford,F-150,F-150,Platinum,11376934,FALSE,large,White,White,large-White
33a09dfc8e2c,2014,INFINITI,QX80,QX80,Base,11210109,FALSE,large,Black,Black,large-Non-white
33cde391e6eb,2013,GMC,Acadia,Acadia,SLT-2,11449343,FALSE,large,White,White,large-White
344ece157efc,2014,GMC,Acadia,Acadia,Denali,10121233,TRUE,large,Black,Black,large-Non-white
35c2e0c809b6,2015,Toyota,Tundra,Tundra,SR5,11184825,FALSE,large,Black,Black,large-Non-white
38354d49dde6,2014,Dodge,Grand Caravan,Grand Caravan,R/T,11297433,FALSE,large,White,White,large-White
39007a80a989,2016,Nissan,Frontier,Frontier,SV,10597566,FALSE,large,Red,Red,large-Non-white
397a8c3f460e,2016,Chevrolet,Colorado,Colorado,LT,11190443,FALSE,large,Yellow,Others,large-Non-white
3985bcf32127,2014,Chrysler,Town and Country,Town and Country,Touring,10712868,FALSE,large,Black,Black,large-Non-white
39a4074490f0,2014,Chrysler,Town and Country,Town and Country,Touring-L,10148002,FALSE,large,Black,Black,large-Non-white
3b69d6995ace,2016,Ford,Explorer,Explorer,Sport,11153617,FALSE,large,Red,Red,large-Non-white
3cd350784f34,2015,Kia,Sedona,Sedona,LX,10818322,FALSE,large,Black,Black,large-Non-white
3da84d717582,2013,Chevrolet,Traverse,Traverse,LT,10106499,FALSE,large,Black,Black,large-Non-white
3e250994d812,2016,Chevrolet,Silverado 1500,Silverado 1500,Custom,11414940,FALSE,large,Gray,Gray,large-Non-white
3f8b2c3d1a2d,2015,Toyota,Sienna,Sienna,LE 7-Passenger,10191672,FALSE,large,Black,Black,large-Non-white
42797f0a0fb8,2014,Ford,Explorer,Explorer,XLT,10301000,FALSE,large,Blue,Blue,large-Non-white
4484ce72c40b,2013,GMC,Acadia,Acadia,SLE-1,10108170,FALSE,large,Black,Black,large-Non-white
44dc008dde86,2013,GMC,Sierra 1500,Sierra 1500,SLE,10312374,FALSE,large,White,White,large-White
45205780ed06,2013,Mercedes-Benz,M-Class,M-Class,ML350 4MATIC,10077363,FALSE,large,Black,Black,large-Non-white
456afa642cb9,2012,Chevrolet,Traverse,Traverse,LT,11057573,FALSE,large,Black,Black,large-Non-white
4600e0873bd9,2015,Ford,Expedition,Expedition,XLT,11363382,FALSE,large,Black,Black,large-Non-white
48ad40e65832,2010,Volkswagen,Routan,Routan,SEL Premium,11282691,FALSE,large,Black,Black,large-Non-white
4957cfb03c25,2013,Honda,Odyssey,Odyssey,EX-L,10681625,FALSE,large,White,White,large-White
4a18ce15c065,2015,Toyota,4Runner,4Runner,SR5,10621279,FALSE,large,Gray,Gray,large-Non-white
4a4c5b5abf9b,2015,Toyota,Sienna,Sienna,LE 8-Passenger,10539366,FALSE,large,Gray,Gray,large-Non-white
4aea3a866764,2014,Chrysler,Town and Country,Town and Country,Touring-L,10191688,FALSE,large,Blue,Blue,large-Non-white
4b5ccc9b776f,2015,Kia,Sedona,Sedona,LX,10791550,FALSE,large,Black,Black,large-Non-white
4baf50a3d8c2,2013,Cadillac,Escalade,Escalade,Luxury,10993555,TRUE,large,White,White,large-White
4c07085da4ee,2013,Ford,Explorer,Explorer,XLT,10859231,FALSE,large,White,White,large-White
4cce4dafa50c,2014,Nissan,Armada,Armada,SL,10120226,FALSE,large,Yellow,Others,large-Non-white
4e151ee8513a,2013,Ford,Explorer,Explorer,Base,10221472,FALSE,large,Black,Black,large-Non-white
4e43748409a9,2013,Ford,Explorer,Explorer,Base,11004453,FALSE,large,Black,Black,large-Non-white
4f4c6a846c1f,2014,Ram,Pickup 1500,Pickup 1500,Big Horn,11304774,FALSE,large,Black,Black,large-Non-white
